,arrival_icao,flight_number,status,departure_airport,scheduled_time,terminal,aircraft_model,airline,departure_icao,departure_iata
1531,EDDF,LH 135,Expected,Stuttgart,2022-06-16 15:20:00+02:00,1,Airbus A320 NEO,Lufthansa,EDDS,STR
1532,EDDF,LH 137,Expected,Stuttgart,2022-06-16 19:35:00+02:00,1,Airbus A321,Lufthansa,EDDS,STR
1533,EDDF,LH 53,Expected,Hanover,2022-06-16 11:45:00+02:00,1,Airbus A319,Lufthansa,EDDV,HAJ
1534,EDDF,LH 57,Expected,Hanover,2022-06-16 15:20:00+02:00,1,Airbus A320 (sharklets),Lufthansa,EDDV,HAJ
1535,EDDF,LH 355,Expected,Bremen,2022-06-16 12:15:00+02:00,1,Embraer 190,Lufthansa,EDDW,BRE
1536,EDDF,LH 357,Expected,Bremen,2022-06-16 15:30:00+02:00,1,Airbus A319,Lufthansa,EDDW,BRE
1537,EDDF,LH 359,Expected,Bremen,2022-06-16 19:40:00+02:00,1,Embraer 190,Lufthansa,EDDW,BRE
1538,EDDF,LH 373,Expected,Friedrichshafen,2022-06-16 11:30:00+02:00,1,Canadair CRJ 900NG,Lufthansa,EDNY,FDH
1539,EDDF,LH 375,Expected,Friedrichshafen,2022-06-16 16:00:00+02:00,1,Bombardier CRJ900,Lufthansa,EDNY,FDH
1540,EDDF,LH 223,Expected,Westerland,2022-06-16 11:55:00+02:00,1,Embraer 190,Lufthansa,EDXW,GWT
1541,EDDF,LH 883,Expected,Tallinn,2022-06-16 20:00:00+02:00,1,Bombardier CRJ900,Lufthansa,EETN,TLL
1542,EDDF,A3 1467,Expected,Helsinki,2022-06-16 15:05:00+02:00,1,Airbus A320 NEO,Aegean,EFHK,HEL
1543,EDDF,AC 9252,Expected,Helsinki,2022-06-16 15:05:00+02:00,1,Airbus A320 NEO,Air Canada,EFHK,HEL
1544,EDDF,LH 849,Expected,Helsinki,2022-06-16 15:05:00+02:00,1,Airbus A320 NEO,Lufthansa,EFHK,HEL
1545,EDDF,NH 6172,Expected,Helsinki,2022-06-16 15:05:00+02:00,1,Airbus A320 NEO,ANA,EFHK,HEL
1546,EDDF,OS 7434,Expected,Helsinki,2022-06-16 15:05:00+02:00,1,Airbus A320 NEO,Austrian,EFHK,HEL
1547,EDDF,SN 7102,Expected,Helsinki,2022-06-16 15:05:00+02:00,1,Airbus A320 NEO,Brussels,EFHK,HEL
1548,EDDF,UA 9049,Expected,Helsinki,2022-06-16 15:05:00+02:00,1,Airbus A320 NEO,United,EFHK,HEL
1549,EDDF,AY 1415,Expected,Helsinki,2022-06-16 18:35:00+02:00,2,Airbus A320,Finnair,EFHK,HEL
1550,EDDF,ET 1586,Expected,Helsinki,2022-06-16 19:55:00+02:00,1,Airbus A321 NEO,ET,EFHK,HEL
1551,EDDF,LH 851,Expected,Helsinki,2022-06-16 19:55:00+02:00,1,Airbus A321 NEO,Lufthansa,EFHK,HEL
1552,EDDF,OS 7442,Expected,Helsinki,2022-06-16 19:55:00+02:00,1,Airbus A321 NEO,Austrian,EFHK,HEL
1553,EDDF,SN 7104,Expected,Helsinki,2022-06-16 19:55:00+02:00,1,Airbus A321 NEO,Brussels,EFHK,HEL
1554,EDDF,SQ 2003,Expected,Helsinki,2022-06-16 19:55:00+02:00,1,Airbus A321 NEO,Singapore,EFHK,HEL
1555,EDDF,TP 7917,Expected,Helsinki,2022-06-16 19:55:00+02:00,1,Airbus A321 NEO,TAP Air Portugal,EFHK,HEL
1556,EDDF,LH 955,Expected,Birmingham,2022-06-16 15:35:00+02:00,1,Embraer 190,Lufthansa,EGBB,BHX
1557,EDDF,NH 5868,Expected,Birmingham,2022-06-16 15:35:00+02:00,1,Embraer 190,ANA,EGBB,BHX
1558,EDDF,LH 957,Expected,Birmingham,2022-06-16 20:35:00+02:00,1,Airbus A319,Lufthansa,EGBB,BHX
1559,EDDF,LH 941,Expected,Manchester,2022-06-16 11:45:00+02:00,1,Airbus A319,Lufthansa,EGCC,MAN
1560,EDDF,OS 7378,Expected,Manchester,2022-06-16 11:45:00+02:00,1,Airbus A319,Austrian,EGCC,MAN
1561,EDDF,UA 9337,Expected,Manchester,2022-06-16 11:45:00+02:00,1,Airbus A319,United,EGCC,MAN
1562,EDDF,LH 943,Expected,Manchester,2022-06-16 13:50:00+02:00,1,Airbus A319,Lufthansa,EGCC,MAN
1563,EDDF,OS 7366,Expected,Manchester,2022-06-16 13:50:00+02:00,1,Airbus A319,Austrian,EGCC,MAN
1564,EDDF,UA 9549,Expected,Manchester,2022-06-16 13:50:00+02:00,1,Airbus A319,United,EGCC,MAN
1565,EDDF,LH 947,Expected,Manchester,2022-06-16 20:45:00+02:00,1,Airbus A320 NEO,Lufthansa,EGCC,MAN
1566,EDDF,LH 973,Expected,Bristol,2022-06-16 20:15:00+02:00,1,Embraer 190,Lufthansa,EGGD,BRS
1567,EDDF,BA 8732,Expected,London,2022-06-16 10:40:00+02:00,2,Embraer 190,British Airways,EGLC,LCY
1568,EDDF,LH 929,Expected,London,2022-06-16 11:35:00+02:00,1,Embraer 190,Lufthansa,EGLC,LCY
1569,EDDF,BA 8734,Expected,London,2022-06-16 17:25:00+02:00,2,Embraer 190,British Airways,EGLC,LCY
1570,EDDF,BA 8738,Expected,London,2022-06-16 19:30:00+02:00,2,Embraer 190,British Airways,EGLC,LCY
1571,EDDF,LH 935,Expected,London,2022-06-16 19:20:00+02:00,1,Embraer 190,Lufthansa,EGLC,LCY
1572,EDDF,BA 8736,Expected,London,2022-06-16 21:45:00+02:00,2,Embraer 190,British Airways,EGLC,LCY
1573,EDDF,LH 925,Expected,London,2022-06-16 11:05:00+02:00,1,Airbus A321 (Sharklets),Lufthansa,EGLL,LHR
1574,EDDF,OU 5491,Expected,London,2022-06-16 11:05:00+02:00,1,Airbus A321 (Sharklets),Croatia,EGLL,LHR
1575,EDDF,UA 9232,Expected,London,2022-06-16 11:05:00+02:00,1,Airbus A321 (Sharklets),United,EGLL,LHR
1576,EDDF,LH 901,Expected,London,2022-06-16 12:05:00+02:00,1,Airbus A320 NEO,Lufthansa,EGLL,LHR
1577,EDDF,UA 8810,Expected,London,2022-06-16 12:05:00+02:00,1,Airbus A320 NEO,United,EGLL,LHR
1578,EDDF,LH 903,Expected,London,2022-06-16 13:05:00+02:00,1,Airbus A320 (Sharklets),Lufthansa,EGLL,LHR
1579,EDDF,LH 905,Expected,London,2022-06-16 14:05:00+02:00,1,Airbus A320 NEO,Lufthansa,EGLL,LHR
1580,EDDF,BA 908,Expected,London,2022-06-16 16:30:00+02:00,2,Airbus A319,British Airways,EGLL,LHR
1581,EDDF,LH 907,Expected,London,2022-06-16 16:05:00+02:00,1,Airbus A320 NEO,Lufthansa,EGLL,LHR
1582,EDDF,OU 5483,Expected,London,2022-06-16 16:05:00+02:00,1,Airbus A320 NEO,Croatia,EGLL,LHR
1583,EDDF,UA 8816,Expected,London,2022-06-16 16:05:00+02:00,1,Airbus A320 NEO,United,EGLL,LHR
1584,EDDF,BA 910,Expected,London,2022-06-16 17:55:00+02:00,2,Airbus A319,British Airways,EGLL,LHR
1585,EDDF,LH 909,Expected,London,2022-06-16 18:05:00+02:00,1,Airbus A320 NEO,Lufthansa,EGLL,LHR
1586,EDDF,BA 912,Expected,London,2022-06-16 18:55:00+02:00,2,Airbus A319,British Airways,EGLL,LHR
1587,EDDF,LH 911,Expected,London,2022-06-16 19:05:00+02:00,1,Airbus A320 NEO,Lufthansa,EGLL,LHR
1588,EDDF,OU 5487,Expected,London,2022-06-16 19:05:00+02:00,1,Airbus A320 NEO,Croatia,EGLL,LHR
1589,EDDF,LH 967,Expected,Newcastle upon Tyne,2022-06-16 14:05:00+02:00,1,Bombardier CRJ900,Lufthansa,EGNT,NCL
1590,EDDF,LH 961,Expected,Glasgow,2022-06-16 15:50:00+02:00,1,Airbus A320 NEO,Lufthansa,EGPF,GLA
1591,EDDF,LH 963,Expected,Edinburgh,2022-06-16 15:40:00+02:00,1,Airbus A321,Lufthansa,EGPH,EDI
1592,EDDF,LH 965,Expected,Edinburgh,2022-06-16 20:55:00+02:00,1,Airbus A321,Lufthansa,EGPH,EDI
1593,EDDF,KL 1765,Expected,Amsterdam,2022-06-16 11:00:00+02:00,2,Embraer 175,KLM,EHAM,AMS
1594,EDDF,LH 987,Expected,Amsterdam,2022-06-16 11:10:00+02:00,1,Airbus A321 (Sharklets),Lufthansa,EHAM,AMS
1595,EDDF,LH 989,Expected,Amsterdam,2022-06-16 12:20:00+02:00,1,Airbus A320 (Sharklets),Lufthansa,EHAM,AMS
1596,EDDF,KL 1767,Expected,Amsterdam,2022-06-16 13:35:00+02:00,2,Embraer 175,KLM,EHAM,AMS
1597,EDDF,LH 993,Expected,Amsterdam,2022-06-16 15:55:00+02:00,1,Airbus A320 (sharklets),Lufthansa,EHAM,AMS
1598,EDDF,KL 1769,Expected,Amsterdam,2022-06-16 17:15:00+02:00,2,Embraer 175,KLM,EHAM,AMS
1599,EDDF,KL 1773,Expected,Amsterdam,2022-06-16 18:40:00+02:00,2,Embraer 190,KLM,EHAM,AMS
1600,EDDF,LH 997,Expected,Amsterdam,2022-06-16 19:40:00+02:00,1,Bombardier CRJ900,Lufthansa,EHAM,AMS
1601,EDDF,LH 999,Expected,Amsterdam,2022-06-16 20:40:00+02:00,1,Airbus A320 (sharklets),Lufthansa,EHAM,AMS
1602,EDDF,KL 1775,Expected,Amsterdam,2022-06-16 21:45:00+02:00,2,Embraer 175,KLM,EHAM,AMS
1603,EDDF,EI 650,Expected,Dublin,2022-06-16 10:10:00+02:00,2,Airbus A320,Aer Lingus,EIDW,DUB
1604,EDDF,LH 977,Expected,Dublin,2022-06-16 12:05:00+02:00,1,Airbus A320,Lufthansa,EIDW,DUB
1605,EDDF,LH 979,Expected,Dublin,2022-06-16 15:25:00+02:00,1,Airbus A321,Lufthansa,EIDW,DUB
1606,EDDF,EI 656,Expected,Dublin,2022-06-16 19:55:00+02:00,2,Airbus A320,Aer Lingus,EIDW,DUB
1607,EDDF,LH 981,Expected,Dublin,2022-06-16 20:50:00+02:00,1,Airbus A320 NEO,Lufthansa,EIDW,DUB
1608,EDDF,LH 837,Expected,Billund,2022-06-16 12:40:00+02:00,1,Airbus A320,Lufthansa,EKBI,BLL
1609,EDDF,LH 839,Expected,Billund,2022-06-16 15:50:00+02:00,1,Airbus A319,Lufthansa,EKBI,BLL
1610,EDDF,LH 841,Expected,Billund,2022-06-16 20:35:00+02:00,1,Airbus A319,Lufthansa,EKBI,BLL
1611,EDDF,LH 825,Expected,Copenhagen,2022-06-16 11:10:00+02:00,1,Airbus A321,Lufthansa,EKCH,CPH
1612,EDDF,LH 827,Expected,Copenhagen,2022-06-16 13:25:00+02:00,1,Airbus A320 (Sharklets),Lufthansa,EKCH,CPH
1613,EDDF,LH 829,Expected,Copenhagen,2022-06-16 16:25:00+02:00,1,Airbus A320 (sharklets),Lufthansa,EKCH,CPH
1614,EDDF,LH 831,Expected,Copenhagen,2022-06-16 20:45:00+02:00,1,Airbus A321,Lufthansa,EKCH,CPH
1615,EDDF,LH 393,Expected,Luxembourg,2022-06-16 12:00:00+02:00,1,Canadair CRJ 900NG,Lufthansa,ELLX,LUX
1616,EDDF,LH 397,Expected,Luxembourg,2022-06-16 19:45:00+02:00,1,Bombardier CRJ900,Lufthansa,ELLX,LUX
1617,EDDF,LH 859,Expected,Oslo,2022-06-16 12:00:00+02:00,1,Airbus A321 (Sharklets),Lufthansa,ENGM,OSL
1618,EDDF,LH 861,Expected,Oslo,2022-06-16 15:10:00+02:00,1,Airbus A320 NEO,Lufthansa,ENGM,OSL
1619,EDDF,LH 863,Expected,Oslo,2022-06-16 18:35:00+02:00,1,Airbus A320 NEO,Lufthansa,ENGM,OSL
1620,EDDF,LH 867,Expected,Oslo,2022-06-16 20:55:00+02:00,1,Airbus A320 NEO,Lufthansa,ENGM,OSL
1621,EDDF,LH 895,Expected,Stavanger,2022-06-16 20:50:00+02:00,1,Airbus A320 (sharklets),Lufthansa,ENZV,SVG
1622,EDDF,LH 1377,Expected,Gdańsk,2022-06-16 16:15:00+02:00,1,Embraer 190,Lufthansa,EPGD,GDN
1623,EDDF,LH 1365,Expected,Kraków,2022-06-16 12:25:00+02:00,1,Airbus A319,Lufthansa,EPKK,KRK
1624,EDDF,LH 1367,Expected,Kraków,2022-06-16 16:00:00+02:00,1,Airbus A320 (sharklets),Lufthansa,EPKK,KRK
1625,EDDF,LH 1369,Expected,Kraków,2022-06-16 20:40:00+02:00,1,Airbus A319,Lufthansa,EPKK,KRK
1626,EDDF,LH 1391,Expected,Poznań,2022-06-16 16:15:00+02:00,1,Bombardier CRJ900,Lufthansa,EPPO,POZ
1627,EDDF,LH 1347,Expected,Warsaw,2022-06-16 11:35:00+02:00,1,Canadair CRJ 900,Lufthansa,EPWA,WAW
1628,EDDF,LH 1349,Expected,Warsaw,2022-06-16 16:15:00+02:00,1,Airbus A319,Lufthansa,EPWA,WAW
1629,EDDF,LO 379,Expected,Warsaw,2022-06-16 19:00:00+02:00,1,Embraer 190,LOT - Polish,EPWA,WAW
1630,EDDF,LH 1359,Expected,Wrocław,2022-06-16 12:10:00+02:00,1,Embraer 190,Lufthansa,EPWR,WRO
1631,EDDF,LH 1373,Expected,Wrocław,2022-06-16 16:00:00+02:00,1,Bombardier CRJ900,Lufthansa,EPWR,WRO
1632,EDDF,LH 813,Expected,Goteborg,2022-06-16 12:05:00+02:00,1,Airbus A321,Lufthansa,ESGG,GOT
1633,EDDF,LH 817,Expected,Goteborg,2022-06-16 16:25:00+02:00,1,Airbus A319,Lufthansa,ESGG,GOT
1634,EDDF,LH 819,Expected,Goteborg,2022-06-16 20:55:00+02:00,1,Airbus A320 NEO,Lufthansa,ESGG,GOT
1635,EDDF,EN 8893,Expected,Kalmar,2022-06-16 20:10:00+02:00,1,Embraer 195,Air Dolomiti,ESMQ,KLR
1636,EDDF,LH 801,Expected,Stockholm,2022-06-16 12:00:00+02:00,1,Airbus A321,Lufthansa,ESSA,ARN
1637,EDDF,SK 635,Expected,Stockholm,2022-06-16 11:15:00+02:00,1,Bombardier CRJ900,SAS,ESSA,ARN
1638,EDDF,LH 803,Expected,Stockholm,2022-06-16 15:10:00+02:00,1,Airbus A321,Lufthansa,ESSA,ARN
1639,EDDF,LH 807,Expected,Stockholm,2022-06-16 18:55:00+02:00,1,Airbus A320 (sharklets),Lufthansa,ESSA,ARN
1640,EDDF,LH 805,Expected,Stockholm,2022-06-16 21:05:00+02:00,1,Airbus A321,Lufthansa,ESSA,ARN
1641,EDDF,LH 887,Expected,Vilnius,2022-06-16 15:15:00+02:00,1,Airbus A319,Lufthansa,EYVI,VNO
1642,EDDF,DE 2315,Expected,Port Louis,2022-06-16 17:50:00+02:00,1,Boeing 767-300,Condor,FIMP,MRU
1643,EDDF,AT 810,Expected,Casablanca,2022-06-16 16:55:00+02:00,2,Boeing 737-800,Royal Air Maroc,GMMN,CMN
1644,EDDF,MS 785,Expected,Cairo,2022-06-16 14:10:00+02:00,1,Boeing 737-800,EgyptAir,HECA,CAI
1645,EDDF,LH 583,Expected,Cairo,2022-06-16 20:10:00+02:00,1,Airbus A321 NEO,Lufthansa,HECA,CAI
1646,EDDF,6Y 1105,Expected,Hurghada,2022-06-16 14:55:00+02:00,0,Airbus A320,SmartLynx,HEGN,HRG
1647,EDDF,LH 421,Expected,Boston,2022-06-16 11:10:00+02:00,1,Airbus A340-300,Lufthansa,KBOS,BOS
1648,EDDF,DE 2075,Expected,Baltimore,2022-06-16 12:50:00+02:00,1,Boeing 767-300,Condor,KBWI,BWI
1649,EDDF,LH 447,Expected,Denver,2022-06-16 11:50:00+02:00,1,Airbus A340,Lufthansa,KDEN,DEN
1650,EDDF,UA 932,Expected,District of Columbia,2022-06-16 12:10:00+02:00,1,Boeing 767-300,United,KIAD,IAD
1651,EDDF,UA 46,Expected,Houston,2022-06-16 11:15:00+02:00,1,Boeing 777-200,United,KIAH,IAH
1652,EDDF,SQ 25,Expected,New York,2022-06-16 10:40:00+02:00,1,Airbus A380-800,Singapore,KJFK,JFK
1653,EDDF,LH 405,Expected,New York,2022-06-16 11:50:00+02:00,1,Airbus A340,Lufthansa,KJFK,JFK
1654,EDDF,LH 457,Expected,Los Angeles,2022-06-16 10:50:00+02:00,1,Boeing 747,Lufthansa,KLAX,LAX
1655,EDDF,LH 451,Expected,Los Angeles,2022-06-16 14:45:00+02:00,1,Airbus A340-300,Lufthansa,KLAX,LAX
1656,EDDF,LH 465,Expected,Orlando,2022-06-16 11:05:00+02:00,1,Boeing 747-400,Lufthansa,KMCO,MCO
1657,EDDF,LH 433,Expected,Chicago,2022-06-16 14:10:00+02:00,1,Airbus A340-300,Lufthansa,KORD,ORD
1658,EDDF,DE 2033,Expected,Seattle,2022-06-16 13:20:00+02:00,1,Airbus A330,Condor,KSEA,SEA
1659,EDDF,LH 455,Expected,San Francisco,2022-06-16 10:30:00+02:00,1,Boeing 747-8,Lufthansa,KSFO,SFO
1660,EDDF,NZ 4221,Expected,San Francisco,2022-06-16 10:30:00+02:00,1,Boeing 747-8,Air New Zealand,KSFO,SFO
1661,EDDF,OS 7326,Expected,San Francisco,2022-06-16 10:30:00+02:00,1,Boeing 747-8,Austrian,KSFO,SFO
1662,EDDF,SN 7249,Expected,San Francisco,2022-06-16 10:30:00+02:00,1,Boeing 747-8,Brussels,KSFO,SFO
1663,EDDF,UA 8828,Expected,San Francisco,2022-06-16 10:30:00+02:00,1,Boeing 747-8,United,KSFO,SFO
1664,EDDF,UA 926,Expected,San Francisco,2022-06-16 15:15:00+02:00,1,Boeing 777-300ER,United,KSFO,SFO
1665,EDDF,LH 1425,Expected,Tirana,2022-06-16 17:10:00+02:00,1,Airbus A321,Lufthansa,LATI,TIA
1666,EDDF,LH 1457,Expected,Sofia,2022-06-16 13:10:00+02:00,1,Airbus A319,Lufthansa,LBSF,SOF
1667,EDDF,LH 1427,Expected,Sofia,2022-06-16 15:25:00+02:00,1,Airbus A320 (sharklets),Lufthansa,LBSF,SOF
1668,EDDF,LH 1431,Expected,Sofia,2022-06-16 19:55:00+02:00,1,Airbus A320 NEO,Lufthansa,LBSF,SOF
1669,EDDF,LH 1293,Expected,Larnarca,2022-06-16 20:15:00+02:00,1,Airbus A321,Lufthansa,LCLK,LCA
1670,EDDF,LH 1417,Expected,Dubrovnik,2022-06-16 20:30:00+02:00,1,Airbus A321,Lufthansa,LDDU,DBV
1671,EDDF,OU 412,Expected,Split,2022-06-16 16:35:00+02:00,1,Airbus A320,Croatia,LDSP,SPU
1672,EDDF,LH 1413,Expected,Split,2022-06-16 20:30:00+02:00,1,Airbus A320 NEO,Lufthansa,LDSP,SPU
1673,EDDF,OU 416,Expected,Zagreb,2022-06-16 10:40:00+02:00,1,Airbus A320,Croatia,LDZA,ZAG
1674,EDDF,LH 1415,Expected,Zagreb,2022-06-16 16:10:00+02:00,1,Airbus A319,Lufthansa,LDZA,ZAG
1675,EDDF,OU 414,Expected,Zagreb,2022-06-16 19:30:00+02:00,1,Bombardier Dash 8 Q400 / DHC-8-400,Croatia,LDZA,ZAG
1676,EDDF,LH 1175,Expected,Alicante,2022-06-16 19:55:00+02:00,1,Airbus A321,Lufthansa,LEAL,ALC
1677,EDDF,LH 1143,Expected,Bilbao,2022-06-16 16:25:00+02:00,1,Airbus A321,Lufthansa,LEBB,BIO
1678,EDDF,LH 1145,Expected,Bilbao,2022-06-16 20:55:00+02:00,1,Airbus A321,Lufthansa,LEBB,BIO
1679,EDDF,LH 1137,Expected,Barcelona,2022-06-16 10:10:00+02:00,1,Airbus A321,Lufthansa,LEBL,BCN
1680,EDDF,LH 1125,Expected,Barcelona,2022-06-16 12:40:00+02:00,1,Airbus A321,Lufthansa,LEBL,BCN
1681,EDDF,LH 1127,Expected,Barcelona,2022-06-16 14:55:00+02:00,1,Airbus A321,Lufthansa,LEBL,BCN
1682,EDDF,LH 1131,Expected,Barcelona,2022-06-16 16:05:00+02:00,1,Airbus A321,Lufthansa,LEBL,BCN
1683,EDDF,LH 1129,Expected,Barcelona,2022-06-16 18:10:00+02:00,1,Airbus A321,Lufthansa,LEBL,BCN
1684,EDDF,LH 1135,Expected,Barcelona,2022-06-16 19:05:00+02:00,1,Airbus A320 NEO,Lufthansa,LEBL,BCN
1685,EDDF,LH 1133,Expected,Barcelona,2022-06-16 21:05:00+02:00,1,Airbus A321,Lufthansa,LEBL,BCN
1686,EDDF,DE 1501,Expected,Ibiza Town,2022-06-16 10:50:00+02:00,1,Boeing 757-300,Condor,LEIB,IBZ
1687,EDDF,LH 1157,Expected,Ibiza Town,2022-06-16 15:15:00+02:00,1,Airbus A321,Lufthansa,LEIB,IBZ
1688,EDDF,LH 1467,Expected,Ibiza Town,2022-06-16 21:10:00+02:00,1,Airbus A320 NEO,Lufthansa,LEIB,IBZ
1689,EDDF,4Y 501,Expected,Jerez de la Forntera,2022-06-16 11:30:00+02:00,1,Airbus A320,Airbus Transport International,LEJR,XRY
1690,EDDF,X3 2273,Expected,Jerez de la Forntera,2022-06-16 11:50:00+02:00,2,Boeing 737,TUIfly,LEJR,XRY
1691,EDDF,AA 8824,Expected,Madrid,2022-06-16 11:25:00+02:00,2,Bombardier CRJX,American,LEMD,MAD
1692,EDDF,AY 5626,Expected,Madrid,2022-06-16 11:25:00+02:00,2,Bombardier CRJX,Finnair,LEMD,MAD
1693,EDDF,IB 8706,Expected,Madrid,2022-06-16 11:25:00+02:00,2,Bombardier CRJX,Iberia,LEMD,MAD
1694,EDDF,LH 1123,Expected,Madrid,2022-06-16 11:00:00+02:00,1,Airbus A321,Lufthansa,LEMD,MAD
1695,EDDF,OS 7468,Expected,Madrid,2022-06-16 11:00:00+02:00,1,Airbus A321,Austrian,LEMD,MAD
1696,EDDF,UA 9228,Expected,Madrid,2022-06-16 11:00:00+02:00,1,Airbus A321,United,LEMD,MAD
1697,EDDF,AV 6518,Expected,Madrid,2022-06-16 15:25:00+02:00,1,Airbus A321,SA AVIANCA,LEMD,MAD
1698,EDDF,LH 1113,Expected,Madrid,2022-06-16 15:25:00+02:00,1,Airbus A321,Lufthansa,LEMD,MAD
1699,EDDF,OS 7458,Expected,Madrid,2022-06-16 15:25:00+02:00,1,Airbus A321,Austrian,LEMD,MAD
1700,EDDF,UA 9349,Expected,Madrid,2022-06-16 15:25:00+02:00,1,Airbus A321,United,LEMD,MAD
1701,EDDF,AA 8825,Expected,Madrid,2022-06-16 18:30:00+02:00,2,Bombardier CRJX,American,LEMD,MAD
1702,EDDF,AM 6955,Expected,Madrid,2022-06-16 17:50:00+02:00,2,Boeing 737-800,Aeromexico,LEMD,MAD
1703,EDDF,AY 5570,Expected,Madrid,2022-06-16 18:30:00+02:00,2,Bombardier CRJX,Finnair,LEMD,MAD
1704,EDDF,DL 6769,Expected,Madrid,2022-06-16 17:50:00+02:00,2,Boeing 737-800,Delta Air Lines,LEMD,MAD
1705,EDDF,EY 4373,Expected,Madrid,2022-06-16 17:50:00+02:00,2,Boeing 737-800,Etihad Airways,LEMD,MAD
1706,EDDF,IB 8710,Expected,Madrid,2022-06-16 18:30:00+02:00,2,Bombardier CRJX,Iberia,LEMD,MAD
1707,EDDF,JL 6951,Expected,Madrid,2022-06-16 18:30:00+02:00,2,Bombardier CRJX,JL,LEMD,MAD
1708,EDDF,JU 7427,Expected,Madrid,2022-06-16 17:50:00+02:00,2,Boeing 737-800,JU,LEMD,MAD
1709,EDDF,LA 1704,Expected,Madrid,2022-06-16 18:30:00+02:00,2,Bombardier CRJX,LATAM,LEMD,MAD
1710,EDDF,UX 1509,Expected,Madrid,2022-06-16 17:50:00+02:00,2,Boeing 737-800,Air Europa,LEMD,MAD
1711,EDDF,AV 6508,Expected,Madrid,2022-06-16 19:45:00+02:00,1,Airbus A320 NEO,SA AVIANCA,LEMD,MAD
1712,EDDF,LH 1115,Expected,Madrid,2022-06-16 19:45:00+02:00,1,Airbus A320 NEO,Lufthansa,LEMD,MAD
1713,EDDF,OS 7460,Expected,Madrid,2022-06-16 19:45:00+02:00,1,Airbus A320 NEO,Austrian,LEMD,MAD
1714,EDDF,DE 1425,Expected,Málaga,2022-06-16 16:20:00+02:00,1,Airbus A321 (sharklets),Condor,LEMG,AGP
1715,EDDF,LH 1149,Expected,Málaga,2022-06-16 16:00:00+02:00,1,Airbus A321,Lufthansa,LEMG,AGP
1716,EDDF,OS 7414,Expected,Málaga,2022-06-16 16:00:00+02:00,1,Airbus A321,Austrian,LEMG,AGP
1717,EDDF,LH 1151,Expected,Málaga,2022-06-16 21:20:00+02:00,1,Airbus A321,Lufthansa,LEMG,AGP
1718,EDDF,X3 2637,Expected,Menorca Island,2022-06-16 21:20:00+02:00,2,Boeing 737-800,TUIfly,LEMH,MAH
1719,EDDF,DE 1773,Expected,Palma De Mallorca,2022-06-16 10:10:00+02:00,1,Boeing 757-300,Condor,LEPA,PMI
1720,EDDF,LH 1507,Expected,Palma De Mallorca,2022-06-16 11:00:00+02:00,1,Airbus A321,Lufthansa,LEPA,PMI
1721,EDDF,X3 2129,Expected,Palma De Mallorca,2022-06-16 11:10:00+02:00,2,Boeing 737-800,TUIfly,LEPA,PMI
1722,EDDF,LH 1153,Expected,Palma De Mallorca,2022-06-16 15:35:00+02:00,1,Airbus A321 NEO,Lufthansa,LEPA,PMI
1723,EDDF,UA 8967,Expected,Palma De Mallorca,2022-06-16 15:35:00+02:00,1,Airbus A321 NEO,United,LEPA,PMI
1724,EDDF,LH 1159,Expected,Palma De Mallorca,2022-06-16 18:20:00+02:00,1,Airbus A321 NEO,Lufthansa,LEPA,PMI
1725,EDDF,DE 1499,Expected,Palma De Mallorca,2022-06-16 21:10:00+02:00,1,Airbus A330-200,Condor,LEPA,PMI
1726,EDDF,DE 1503,Expected,Palma De Mallorca,2022-06-16 20:25:00+02:00,1,Boeing 757-300,Condor,LEPA,PMI
1727,EDDF,DE 1511,Expected,Palma De Mallorca,2022-06-16 21:15:00+02:00,1,Airbus A330-200,Condor,LEPA,PMI
1728,EDDF,LH 1155,Expected,Palma De Mallorca,2022-06-16 21:30:00+02:00,1,Airbus A321 NEO,Lufthansa,LEPA,PMI
1729,EDDF,UA 9366,Expected,Palma De Mallorca,2022-06-16 21:30:00+02:00,1,Airbus A321 NEO,United,LEPA,PMI
1730,EDDF,LH 1111,Expected,Santiago de Compostela,2022-06-16 16:35:00+02:00,1,Airbus A320 (sharklets),Lufthansa,LEST,SCQ
1731,EDDF,LH 1161,Expected,Valencia,2022-06-16 15:15:00+02:00,1,Airbus A320 NEO,Lufthansa,LEVC,VLC
1732,EDDF,UA 9452,Expected,Valencia,2022-06-16 15:15:00+02:00,1,Airbus A320 NEO,United,LEVC,VLC
1733,EDDF,LH 1141,Expected,Seville,2022-06-16 15:55:00+02:00,1,Airbus A321,Lufthansa,LEZL,SVQ
1734,EDDF,LH 899,Expected,Bordeaux/Mérignac,2022-06-16 15:00:00+02:00,1,Bombardier CRJ900,Lufthansa,LFBD,BOD
1735,EDDF,LH 1095,Expected,Toulouse-Blagnac,2022-06-16 11:50:00+02:00,1,Airbus A320 (Sharklets),Lufthansa,LFBO,TLS
1736,EDDF,LH 1099,Expected,Toulouse-Blagnac,2022-06-16 20:25:00+02:00,1,Airbus A320 (sharklets),Lufthansa,LFBO,TLS
1737,EDDF,LH 1075,Expected,Lyon,2022-06-16 11:45:00+02:00,1,Airbus A319,Lufthansa,LFLL,LYS
1738,EDDF,LH 1077,Expected,Lyon,2022-06-16 16:10:00+02:00,1,Airbus A319,Lufthansa,LFLL,LYS
1739,EDDF,LH 1089,Expected,Marseille,2022-06-16 20:45:00+02:00,1,Airbus A320 NEO,Lufthansa,LFML,MRS
